timestamp,sim_time,image,steering,speed,command
20260624_180239_603890,689.104,20260624_180239_603890.png,0.12110,50,2
20260624_180239_727552,689.216,20260624_180239_727552.png,0.09413,50,2
20260624_180239_843009,689.328,20260624_180239_843009.png,0.08173,50,2
20260624_180239_955867,689.440,20260624_180239_955867.png,0.10181,50,2
20260624_180240_083174,689.552,20260624_180240_083174.png,0.11463,50,2
20260624_180240_197125,689.664,20260624_180240_197125.png,0.10749,50,2
20260624_180240_307514,689.776,20260624_180240_307514.png,0.09124,50,2
20260624_180240_436557,689.888,20260624_180240_436557.png,0.09562,50,2
20260624_180240_549426,690.000,20260624_180240_549426.png,0.10868,50,2
20260624_180240_676333,690.112,20260624_180240_676333.png,0.10338,50,2
20260624_180240_789515,690.224,20260624_180240_789515.png,0.08501,50,2
20260624_180240_901118,690.336,20260624_180240_901118.png,0.09392,50,2
20260624_180241_029979,690.448,20260624_180241_029979.png,0.11512,50,2
20260624_180241_142860,690.560,20260624_180241_142860.png,0.08212,50,2
20260624_180241_270564,690.672,20260624_180241_270564.png,0.10139,50,2
20260624_180241_382166,690.784,20260624_180241_382166.png,0.07689,50,2
20260624_180241_494615,690.896,20260624_180241_494615.png,0.06640,50,2
20260624_180241_622363,691.008,20260624_180241_622363.png,0.05641,50,2
20260624_180241_829826,691.216,20260624_180241_829826.png,0.00975,50,2
20260624_180258_264869,714.576,20260624_180258_264869.png,0.01010,50,2
20260624_180258_479423,714.784,20260624_180258_479423.png,0.01714,50,2
20260624_180258_702701,714.992,20260624_180258_702701.png,0.01584,50,2
20260624_180258_814654,715.104,20260624_180258_814654.png,0.04641,50,2
20260624_180258_944029,715.216,20260624_180258_944029.png,0.05020,50,2
20260624_180259_073955,715.344,20260624_180259_073955.png,0.05560,50,2
20260624_180259_200406,715.456,20260624_180259_200406.png,0.06210,50,2
20260624_180259_311327,715.568,20260624_180259_311327.png,0.07132,50,2
20260624_180259_423917,715.680,20260624_180259_423917.png,0.09443,50,2
20260624_180259_568561,715.792,20260624_180259_568561.png,0.10211,50,2
20260624_180259_680363,715.904,20260624_180259_680363.png,0.07836,50,2
20260624_180259_808983,716.016,20260624_180259_808983.png,0.10784,50,2
20260624_180259_921173,716.128,20260624_180259_921173.png,0.12757,50,2
20260624_180300_034498,716.240,20260624_180300_034498.png,0.10241,50,2
20260624_180300_160485,716.352,20260624_180300_160485.png,0.09627,50,2
20260624_180300_273271,716.464,20260624_180300_273271.png,0.11438,50,2
20260624_180300_394497,716.576,20260624_180300_394497.png,0.12408,50,2
20260624_180300_513132,716.688,20260624_180300_513132.png,0.12053,50,2
20260624_180300_625030,716.800,20260624_180300_625030.png,0.08789,50,2
20260624_180300_752115,716.912,20260624_180300_752115.png,0.10104,50,2
20260624_180300_865146,717.024,20260624_180300_865146.png,0.11261,50,2
20260624_180300_977317,717.136,20260624_180300_977317.png,0.11558,50,2
20260624_180301_105349,717.248,20260624_180301_105349.png,0.09239,50,2
20260624_180301_218170,717.360,20260624_180301_218170.png,0.08060,50,2
20260624_180301_343909,717.472,20260624_180301_343909.png,0.10257,50,2
20260624_180301_456654,717.584,20260624_180301_456654.png,0.11650,50,2
20260624_180301_569726,717.696,20260624_180301_569726.png,0.10889,50,2
20260624_180301_696838,717.808,20260624_180301_696838.png,0.09036,50,2
20260624_180301_809586,717.920,20260624_180301_809586.png,0.09338,50,2
20260624_180301_935205,718.032,20260624_180301_935205.png,0.11130,50,2
20260624_180302_046904,718.144,20260624_180302_046904.png,0.10224,50,2
20260624_180302_159769,718.256,20260624_180302_159769.png,0.08959,50,2
20260624_180302_287749,718.368,20260624_180302_287749.png,0.09877,50,2
20260624_180302_399526,718.480,20260624_180302_399526.png,0.11660,50,2
20260624_180302_522291,718.592,20260624_180302_522291.png,0.10994,50,2
20260624_180302_638851,718.704,20260624_180302_638851.png,0.08693,50,2
20260624_180302_751968,718.816,20260624_180302_751968.png,0.09558,50,2
20260624_180302_879221,718.928,20260624_180302_879221.png,0.06461,50,2
20260624_180302_993367,719.040,20260624_180302_993367.png,0.04254,50,2
20260624_180303_231932,719.248,20260624_180303_231932.png,0.00004,50,2
20260624_180316_012940,736.048,20260624_180316_012940.png,0.00772,50,2
20260624_180316_233187,736.256,20260624_180316_233187.png,0.00702,50,2
20260624_180316_458499,736.464,20260624_180316_458499.png,-0.00174,50,2
20260624_180316_668676,736.672,20260624_180316_668676.png,-0.00234,50,2
20260624_180316_909408,736.880,20260624_180316_909408.png,0.00227,50,2
20260624_180317_131201,737.072,20260624_180317_131201.png,0.04047,50,2
20260624_180317_243397,737.184,20260624_180317_243397.png,0.04093,50,2
20260624_180317_451228,737.360,20260624_180317_451228.png,0.04199,50,2
20260624_180317_565379,737.472,20260624_180317_565379.png,0.06235,50,2
20260624_180317_707440,737.584,20260624_180317_707440.png,0.07844,50,2
20260624_180317_820792,737.696,20260624_180317_820792.png,0.09221,50,2
20260624_180317_962949,737.808,20260624_180317_962949.png,0.09844,50,2
20260624_180318_075118,737.920,20260624_180318_075118.png,0.07543,50,2
20260624_180318_189109,738.032,20260624_180318_189109.png,0.10316,50,2
20260624_180318_330629,738.144,20260624_180318_330629.png,0.12116,50,2
20260624_180318_443246,738.256,20260624_180318_443246.png,0.10705,50,2
20260624_180318_587158,738.368,20260624_180318_587158.png,0.10200,50,2
20260624_180318_700720,738.480,20260624_180318_700720.png,0.11926,50,2
20260624_180318_826784,738.592,20260624_180318_826784.png,0.12557,50,2
20260624_180318_955686,738.704,20260624_180318_955686.png,0.11058,50,2
20260624_180319_068599,738.816,20260624_180319_068599.png,0.09327,50,2
20260624_180319_211865,738.928,20260624_180319_211865.png,0.10540,50,2
20260624_180319_324906,739.040,20260624_180319_324906.png,0.11510,50,2
20260624_180319_469062,739.152,20260624_180319_469062.png,0.11886,50,2
20260624_180319_580271,739.264,20260624_180319_580271.png,0.09231,50,2
20260624_180319_694444,739.376,20260624_180319_694444.png,0.09085,50,2
20260624_180319_835625,739.488,20260624_180319_835625.png,0.10732,50,2
20260624_180319_948661,739.600,20260624_180319_948661.png,0.11048,50,2
20260624_180320_091547,739.712,20260624_180320_091547.png,0.09194,50,2
20260624_180320_205270,739.824,20260624_180320_205270.png,0.09191,50,2
20260624_180320_316919,739.936,20260624_180320_316919.png,0.09941,50,2
20260624_180320_460962,740.048,20260624_180320_460962.png,0.11289,50,2
20260624_180320_574403,740.160,20260624_180320_574403.png,0.10734,50,2
20260624_180320_700109,740.272,20260624_180320_700109.png,0.09316,50,2
20260624_180320_812972,740.384,20260624_180320_812972.png,0.09057,50,2
20260624_180320_925564,740.496,20260624_180320_925564.png,0.09372,50,2
20260624_180321_069972,740.608,20260624_180321_069972.png,0.10123,50,2
20260624_180321_180016,740.720,20260624_180321_180016.png,0.09836,50,2
20260624_180321_307723,740.832,20260624_180321_307723.png,0.07616,50,2
20260624_180321_419185,740.944,20260624_180321_419185.png,0.07919,50,2
20260624_180321_533675,741.056,20260624_180321_533675.png,0.05443,50,2
20260624_180321_758258,741.264,20260624_180321_758258.png,0.01949,50,2
20260624_180321_981696,741.472,20260624_180321_981696.png,-0.00123,50,2
20260624_180322_205095,741.680,20260624_180322_205095.png,-0.01367,50,2
20260624_180410_267490,787.072,20260624_180410_267490.png,0.01068,50,2
20260624_180410_475252,787.280,20260624_180410_475252.png,-0.00263,50,2
20260624_180410_698902,787.488,20260624_180410_698902.png,-0.00765,50,2
20260624_180410_922921,787.696,20260624_180410_922921.png,-0.01677,50,2
20260624_180411_146233,787.904,20260624_180411_146233.png,-0.01442,50,2
20260624_180411_355309,788.112,20260624_180411_355309.png,-0.02487,50,2
20260624_180411_595418,788.320,20260624_180411_595418.png,-0.04353,50,2
20260624_180411_724309,788.432,20260624_180411_724309.png,-0.05103,50,2
20260624_180411_851273,788.544,20260624_180411_851273.png,-0.05997,50,2
20260624_180411_963822,788.656,20260624_180411_963822.png,-0.05388,50,2
20260624_180412_106639,788.768,20260624_180412_106639.png,-0.06602,50,2
20260624_180412_219109,788.880,20260624_180412_219109.png,-0.05694,50,2
20260624_180412_363309,788.992,20260624_180412_363309.png,-0.07332,50,2
20260624_180412_475748,789.104,20260624_180412_475748.png,-0.06102,50,2
20260624_180412_586892,789.216,20260624_180412_586892.png,-0.07520,50,2
20260624_180412_715264,789.328,20260624_180412_715264.png,-0.06300,50,2
20260624_180412_826514,789.440,20260624_180412_826514.png,-0.07261,50,2
20260624_180412_971807,789.552,20260624_180412_971807.png,-0.06470,50,2
20260624_180413_082767,789.664,20260624_180413_082767.png,-0.07227,50,2
20260624_180413_196951,789.776,20260624_180413_196951.png,-0.06465,50,2
20260624_180413_322871,789.888,20260624_180413_322871.png,-0.07110,50,2
20260624_180413_435421,790.000,20260624_180413_435421.png,-0.06822,50,2
20260624_180413_564086,790.112,20260624_180413_564086.png,-0.07423,50,2
20260624_180413_674665,790.224,20260624_180413_674665.png,-0.06966,50,2
20260624_180413_788101,790.336,20260624_180413_788101.png,-0.06874,50,2
20260624_180413_914681,790.448,20260624_180413_914681.png,-0.06889,50,2
20260624_180414_027661,790.560,20260624_180414_027661.png,-0.06463,50,2
20260624_180414_149951,790.672,20260624_180414_149951.png,-0.07431,50,2
20260624_180414_267920,790.784,20260624_180414_267920.png,-0.06820,50,2
20260624_180414_379977,790.896,20260624_180414_379977.png,-0.07576,50,2
20260624_180414_506505,791.008,20260624_180414_506505.png,-0.06488,50,2
20260624_180414_619911,791.120,20260624_180414_619911.png,-0.07419,50,2
20260624_180414_730834,791.232,20260624_180414_730834.png,-0.06590,50,2
20260624_180414_874926,791.344,20260624_180414_874926.png,-0.07714,50,2
20260624_180414_988271,791.456,20260624_180414_988271.png,-0.06486,50,2
20260624_180415_114466,791.568,20260624_180415_114466.png,-0.07586,50,2
20260624_180415_228166,791.680,20260624_180415_228166.png,-0.06615,50,2
20260624_180415_339079,791.792,20260624_180415_339079.png,-0.07371,50,2
20260624_180415_465852,791.904,20260624_180415_465852.png,-0.06790,50,2
20260624_180415_579825,792.016,20260624_180415_579825.png,-0.07372,50,2
20260624_180415_705716,792.128,20260624_180415_705716.png,-0.06881,50,2
20260624_180415_819789,792.240,20260624_180415_819789.png,-0.06833,50,2
20260624_180415_931522,792.352,20260624_180415_931522.png,-0.07119,50,2
20260624_180416_059133,792.464,20260624_180416_059133.png,-0.07052,50,2
20260624_180416_171623,792.576,20260624_180416_171623.png,-0.07191,50,2
20260624_180416_300134,792.688,20260624_180416_300134.png,-0.06462,50,2
20260624_180416_411677,792.800,20260624_180416_411677.png,-0.07086,50,2
20260624_180416_523440,792.912,20260624_180416_523440.png,-0.06017,50,2
20260624_180416_651041,793.024,20260624_180416_651041.png,-0.07421,50,2
20260624_180416_764022,793.136,20260624_180416_764022.png,-0.05861,50,2
20260624_180416_889667,793.248,20260624_180416_889667.png,-0.06108,50,2
20260624_180417_019458,793.360,20260624_180417_019458.png,-0.04526,50,2
20260624_180417_259146,793.568,20260624_180417_259146.png,-0.03129,50,2
20260624_180417_468154,793.776,20260624_180417_468154.png,-0.03631,50,2
20260624_180417_707910,793.984,20260624_180417_707910.png,-0.02075,50,2
20260624_180417_931541,794.192,20260624_180417_931541.png,-0.00982,50,2
20260624_180418_154931,794.400,20260624_180418_154931.png,-0.00129,50,2
20260624_180639_431953,927.296,20260624_180639_431953.png,0.04104,50,2
20260624_180639_558636,927.408,20260624_180639_558636.png,0.04222,50,2
20260624_180639_670792,927.520,20260624_180639_670792.png,0.04360,50,2
20260624_180639_798730,927.632,20260624_180639_798730.png,0.05068,50,2
20260624_180639_911080,927.744,20260624_180639_911080.png,0.06990,50,2
20260624_180640_024477,927.856,20260624_180640_024477.png,0.06186,50,2
20260624_180640_167351,927.968,20260624_180640_167351.png,0.07038,50,2
20260624_180640_279886,928.080,20260624_180640_279886.png,0.09426,50,2
20260624_180640_423086,928.192,20260624_180640_423086.png,0.10505,50,2
20260624_180640_534173,928.304,20260624_180640_534173.png,0.07692,50,2
20260624_180640_649373,928.416,20260624_180640_649373.png,0.10944,50,2
20260624_180640_791015,928.528,20260624_180640_791015.png,0.12389,50,2
20260624_180640_905805,928.640,20260624_180640_905805.png,0.10947,50,2
20260624_180641_046273,928.752,20260624_180641_046273.png,0.09794,50,2
20260624_180641_159590,928.864,20260624_180641_159590.png,0.11877,50,2
20260624_180641_271605,928.976,20260624_180641_271605.png,0.12830,50,2
20260624_180641_414991,929.088,20260624_180641_414991.png,0.12337,50,2
20260624_180641_527112,929.200,20260624_180641_527112.png,0.08818,50,2
20260624_180641_670346,929.312,20260624_180641_670346.png,0.10273,50,2
20260624_180641_782955,929.424,20260624_180641_782955.png,0.10833,50,2
20260624_180641_909176,929.536,20260624_180641_909176.png,0.11379,50,2
20260624_180642_022479,929.648,20260624_180642_022479.png,0.09205,50,2
20260624_180642_135038,929.760,20260624_180642_135038.png,0.08418,50,2
20260624_180642_262754,929.872,20260624_180642_262754.png,0.10012,50,2
20260624_180642_375578,929.984,20260624_180642_375578.png,0.11627,50,2
20260624_180642_487309,930.096,20260624_180642_487309.png,0.10825,50,2
20260624_180642_630931,930.208,20260624_180642_630931.png,0.08990,50,2
20260624_180642_742578,930.320,20260624_180642_742578.png,0.09377,50,2
20260624_180642_870189,930.432,20260624_180642_870189.png,0.11247,50,2
20260624_180642_983432,930.544,20260624_180642_983432.png,0.10514,50,2
20260624_180643_095509,930.656,20260624_180643_095509.png,0.08896,50,2
20260624_180643_222200,930.768,20260624_180643_222200.png,0.10120,50,2
20260624_180643_335472,930.880,20260624_180643_335472.png,0.08788,50,2
20260624_180643_478852,930.992,20260624_180643_478852.png,0.06886,50,2
20260624_180643_592201,931.104,20260624_180643_592201.png,0.07285,50,2
20260624_180643_704202,931.216,20260624_180643_704202.png,0.04010,50,2
20260624_180647_989593,935.152,20260624_180647_989593.png,-0.01115,50,2
20260624_180648_214295,935.360,20260624_180648_214295.png,0.01450,50,2
20260624_180648_454459,935.568,20260624_180648_454459.png,0.01200,50,2
20260624_180648_693757,935.776,20260624_180648_693757.png,0.01863,50,2
20260624_180648_933613,935.984,20260624_180648_933613.png,0.03644,50,2
20260624_180649_109167,936.160,20260624_180649_109167.png,0.04900,50,2
20260624_180649_253371,936.272,20260624_180649_253371.png,0.06294,50,2
20260624_180649_366964,936.384,20260624_180649_366964.png,0.07446,50,2
20260624_180649_479832,936.496,20260624_180649_479832.png,0.09261,50,2
20260624_180649_619676,936.608,20260624_180649_619676.png,0.09735,50,2
20260624_180649_733633,936.720,20260624_180649_733633.png,0.07250,50,2
20260624_180649_860871,936.832,20260624_180649_860871.png,0.10466,50,2
20260624_180649_974581,936.944,20260624_180649_974581.png,0.12125,50,2
20260624_180650_085795,937.056,20260624_180650_085795.png,0.12114,50,2
20260624_180650_230514,937.168,20260624_180650_230514.png,0.09539,50,2
20260624_180650_342618,937.280,20260624_180650_342618.png,0.11217,50,2
20260624_180650_470408,937.392,20260624_180650_470408.png,0.12219,50,2
20260624_180650_582386,937.504,20260624_180650_582386.png,0.11891,50,2
20260624_180650_696178,937.616,20260624_180650_696178.png,0.08618,50,2
20260624_180650_822054,937.728,20260624_180650_822054.png,0.09647,50,2
20260624_180650_934567,937.840,20260624_180650_934567.png,0.11397,50,2
20260624_180651_062765,937.952,20260624_180651_062765.png,0.12047,50,2
20260624_180651_176819,938.064,20260624_180651_176819.png,0.11218,50,2
20260624_180651_288572,938.176,20260624_180651_288572.png,0.08370,50,2
20260624_180651_415960,938.288,20260624_180651_415960.png,0.10206,50,2
20260624_180651_528394,938.400,20260624_180651_528394.png,0.11260,50,2
20260624_180651_648204,938.512,20260624_180651_648204.png,0.10230,50,2
20260624_180651_767359,938.624,20260624_180651_767359.png,0.09112,50,2
20260624_180651_880603,938.736,20260624_180651_880603.png,0.08955,50,2
20260624_180652_007767,938.848,20260624_180652_007767.png,0.10670,50,2
20260624_180652_121454,938.960,20260624_180652_121454.png,0.11104,50,2
20260624_180652_232835,939.072,20260624_180652_232835.png,0.09101,50,2
20260624_180652_360985,939.184,20260624_180652_360985.png,0.09370,50,2
20260624_180652_472965,939.296,20260624_180652_472965.png,0.10249,50,2
20260624_180652_600267,939.408,20260624_180652_600267.png,0.10668,50,2
20260624_180652_712386,939.520,20260624_180652_712386.png,0.08369,50,2
20260624_180652_824067,939.632,20260624_180652_824067.png,0.09469,50,2
20260624_180652_951592,939.744,20260624_180652_951592.png,0.07380,50,2
20260624_180653_064153,939.856,20260624_180653_064153.png,0.04146,50,2
20260624_180653_288291,940.064,20260624_180653_288291.png,0.00098,50,2
20260624_180657_462538,944.016,20260624_180657_462538.png,-0.00353,50,2
20260624_180657_670450,944.224,20260624_180657_670450.png,0.01078,50,2
20260624_180657_895880,944.432,20260624_180657_895880.png,0.02186,50,2
20260624_180658_069798,944.592,20260624_180658_069798.png,0.04114,50,2
20260624_180658_181719,944.704,20260624_180658_181719.png,0.04988,50,2
20260624_180658_334467,944.848,20260624_180658_334467.png,0.05627,50,2
20260624_180658_454719,944.960,20260624_180658_454719.png,0.06169,50,2
20260624_180658_566789,945.072,20260624_180658_566789.png,0.07771,50,2
20260624_180658_693425,945.184,20260624_180658_693425.png,0.09126,50,2
20260624_180658_805094,945.296,20260624_180658_805094.png,0.09810,50,2
20260624_180658_916595,945.408,20260624_180658_916595.png,0.07686,50,2
20260624_180659_044123,945.520,20260624_180659_044123.png,0.10640,50,2
20260624_180659_156991,945.632,20260624_180659_156991.png,0.12147,50,2
20260624_180659_283744,945.744,20260624_180659_283744.png,0.10732,50,2
20260624_180659_396905,945.856,20260624_180659_396905.png,0.10174,50,2
20260624_180659_510333,945.968,20260624_180659_510333.png,0.11967,50,2
20260624_180659_634536,946.080,20260624_180659_634536.png,0.12977,50,2
20260624_180659_747917,946.192,20260624_180659_747917.png,0.10771,50,2
20260624_180659_875269,946.304,20260624_180659_875269.png,0.09098,50,2
20260624_180659_988108,946.416,20260624_180659_988108.png,0.10279,50,2
20260624_180700_101518,946.528,20260624_180700_101518.png,0.11309,50,2
20260624_180700_244371,946.640,20260624_180700_244371.png,0.11381,50,2
20260624_180700_357238,946.752,20260624_180700_357238.png,0.09627,50,2
20260624_180700_500746,946.864,20260624_180700_500746.png,0.08460,50,2
20260624_180700_612150,946.976,20260624_180700_612150.png,0.10550,50,2
20260624_180700_725941,947.088,20260624_180700_725941.png,0.11619,50,2
20260624_180700_851214,947.200,20260624_180700_851214.png,0.09105,50,2
20260624_180700_965007,947.312,20260624_180700_965007.png,0.08693,50,2
20260624_180701_093127,947.424,20260624_180701_093127.png,0.09395,50,2
20260624_180701_204610,947.536,20260624_180701_204610.png,0.10961,50,2
20260624_180701_315479,947.648,20260624_180701_315479.png,0.10633,50,2
20260624_180701_444172,947.760,20260624_180701_444172.png,0.09457,50,2
20260624_180701_557396,947.872,20260624_180701_557396.png,0.09326,50,2
20260624_180701_681476,947.984,20260624_180701_681476.png,0.10655,50,2
20260624_180701_796101,948.096,20260624_180701_796101.png,0.11449,50,2
20260624_180701_909199,948.208,20260624_180701_909199.png,0.08240,50,2
20260624_180706_324441,952.336,20260624_180706_324441.png,0.01791,50,2
20260624_180706_544723,952.544,20260624_180706_544723.png,0.00437,50,2
20260624_180706_755906,952.752,20260624_180706_755906.png,0.00344,50,2
20260624_180706_979539,952.960,20260624_180706_979539.png,-0.00504,50,2
20260624_180707_202277,953.168,20260624_180707_202277.png,-0.01156,50,2
20260624_180707_413175,953.376,20260624_180707_413175.png,-0.00179,50,2
20260624_180707_635895,953.584,20260624_180707_635895.png,-0.00807,50,2
20260624_180707_859297,953.792,20260624_180707_859297.png,0.00770,50,2
20260624_180708_082812,954.000,20260624_180708_082812.png,0.01935,50,2
20260624_180708_291807,954.208,20260624_180708_291807.png,0.01394,50,2
20260624_180708_435451,954.336,20260624_180708_435451.png,0.04330,50,2
20260624_180708_548280,954.448,20260624_180708_548280.png,0.05179,50,2
20260624_180708_692724,954.576,20260624_180708_692724.png,0.05748,50,2
20260624_180708_803233,954.688,20260624_180708_803233.png,0.06360,50,2
20260624_180708_916316,954.800,20260624_180708_916316.png,0.07381,50,2
20260624_180709_043593,954.912,20260624_180709_043593.png,0.09237,50,2
20260624_180709_155918,955.024,20260624_180709_155918.png,0.09936,50,2
20260624_180709_284543,955.136,20260624_180709_284543.png,0.07404,50,2
20260624_180709_410686,955.248,20260624_180709_410686.png,0.10671,50,2
20260624_180709_523101,955.360,20260624_180709_523101.png,0.12510,50,2
20260624_180709_650786,955.472,20260624_180709_650786.png,0.10564,50,2
20260624_180709_763166,955.584,20260624_180709_763166.png,0.09292,50,2
20260624_180709_874491,955.696,20260624_180709_874491.png,0.11172,50,2
20260624_180710_003571,955.808,20260624_180710_003571.png,0.12481,50,2
20260624_180710_118909,955.920,20260624_180710_118909.png,0.11883,50,2
20260624_180710_259679,956.032,20260624_180710_259679.png,0.08898,50,2
20260624_180710_371968,956.144,20260624_180710_371968.png,0.10211,50,2
20260624_180710_483913,956.256,20260624_180710_483913.png,0.11428,50,2
20260624_180710_627148,956.368,20260624_180710_627148.png,0.11228,50,2
20260624_180710_739808,956.480,20260624_180710_739808.png,0.09452,50,2
20260624_180710_866843,956.592,20260624_180710_866843.png,0.08390,50,2
20260624_180710_979933,956.704,20260624_180710_979933.png,0.10548,50,2
20260624_180711_091458,956.816,20260624_180711_091458.png,0.12005,50,2
20260624_180711_235469,956.928,20260624_180711_235469.png,0.11172,50,2
20260624_180711_347484,957.040,20260624_180711_347484.png,0.09152,50,2
20260624_180711_474712,957.152,20260624_180711_474712.png,0.09328,50,2
20260624_180711_588463,957.264,20260624_180711_588463.png,0.11060,50,2
20260624_180711_700424,957.376,20260624_180711_700424.png,0.10452,50,2
20260624_180711_843913,957.488,20260624_180711_843913.png,0.08642,50,2
20260624_180711_955276,957.600,20260624_180711_955276.png,0.09495,50,2
20260624_180712_082717,957.712,20260624_180712_082717.png,0.11626,50,2
20260624_180712_196937,957.824,20260624_180712_196937.png,0.08225,50,2
20260624_180712_308129,957.936,20260624_180712_308129.png,0.10153,50,2
20260624_180712_451240,958.048,20260624_180712_451240.png,0.07650,50,2
20260624_180712_564773,958.160,20260624_180712_564773.png,0.06600,50,2
20260624_180712_689978,958.272,20260624_180712_689978.png,0.06005,50,2
20260624_180712_901087,958.480,20260624_180712_901087.png,0.00592,50,2
20260624_180713_123039,958.688,20260624_180713_123039.png,-0.02153,50,2
20260624_180713_347860,958.896,20260624_180713_347860.png,-0.01348,50,2
20260624_180713_571878,959.104,20260624_180713_571878.png,-0.00763,50,2
20260624_180713_779787,959.312,20260624_180713_779787.png,0.00410,50,2
20260624_180714_003756,959.520,20260624_180714_003756.png,0.00501,50,2
20260624_180714_227458,959.728,20260624_180714_227458.png,0.01099,50,2
20260624_180714_435608,959.936,20260624_180714_435608.png,0.00904,50,2
20260624_180718_210246,963.456,20260624_180718_210246.png,0.00029,30,5
20260624_180718_450264,963.664,20260624_180718_450264.png,0.00003,30,5
20260624_180718_658546,963.872,20260624_180718_658546.png,0.00000,30,5
20260624_180718_882580,964.080,20260624_180718_882580.png,0.00000,30,5
20260624_180718_994656,964.192,20260624_180718_994656.png,0.04310,50,2
20260624_180719_138626,964.304,20260624_180719_138626.png,0.05754,50,2
20260624_180719_252686,964.416,20260624_180719_252686.png,0.05149,50,2
20260624_180719_394904,964.528,20260624_180719_394904.png,0.04856,50,2
20260624_180719_507650,964.640,20260624_180719_507650.png,0.06348,50,2
20260624_180719_621423,964.752,20260624_180719_621423.png,0.04063,50,2
20260624_180719_745373,964.864,20260624_180719_745373.png,0.07306,50,2
20260624_180719_858157,964.976,20260624_180719_858157.png,0.04034,50,2
20260624_180719_985075,965.088,20260624_180719_985075.png,0.06234,50,2
20260624_180720_099373,965.200,20260624_180720_099373.png,0.07204,50,2
20260624_180720_211089,965.312,20260624_180720_211089.png,0.07265,50,2
20260624_180720_338348,965.424,20260624_180720_338348.png,0.08056,50,2
20260624_180720_451654,965.536,20260624_180720_451654.png,0.10545,50,2
20260624_180720_578053,965.648,20260624_180720_578053.png,0.11731,50,2
20260624_180720_690308,965.760,20260624_180720_690308.png,0.08221,50,2
20260624_180720_804592,965.872,20260624_180720_804592.png,0.10627,50,2
20260624_180720_946749,965.984,20260624_180720_946749.png,0.12361,50,2
20260624_180721_059446,966.096,20260624_180721_059446.png,0.12244,50,2
20260624_180721_185944,966.208,20260624_180721_185944.png,0.09463,50,2
20260624_180721_298509,966.320,20260624_180721_298509.png,0.10592,50,2
20260624_180721_411884,966.432,20260624_180721_411884.png,0.12141,50,2
20260624_180721_538309,966.544,20260624_180721_538309.png,0.12200,50,2
20260624_180721_651413,966.656,20260624_180721_651413.png,0.08383,50,2
20260624_180721_795442,966.768,20260624_180721_795442.png,0.09435,50,2
20260624_180721_907291,966.880,20260624_180721_907291.png,0.11162,50,2
20260624_180722_019682,966.992,20260624_180722_019682.png,0.12331,50,2
20260624_180722_162407,967.104,20260624_180722_162407.png,0.10952,50,2
20260624_180722_276044,967.216,20260624_180722_276044.png,0.08145,50,2
20260624_180722_417768,967.328,20260624_180722_417768.png,0.09912,50,2
20260624_180722_531396,967.440,20260624_180722_531396.png,0.11139,50,2
20260624_180722_643448,967.552,20260624_180722_643448.png,0.10288,50,2
20260624_180722_787676,967.664,20260624_180722_787676.png,0.09354,50,2
20260624_180722_899621,967.776,20260624_180722_899621.png,0.08978,50,2
20260624_180723_043193,967.888,20260624_180723_043193.png,0.10934,50,2
20260624_180723_156558,968.000,20260624_180723_156558.png,0.10583,50,2
20260624_180723_282396,968.112,20260624_180723_282396.png,0.08578,50,2
20260624_180723_411002,968.224,20260624_180723_411002.png,0.09090,50,2
20260624_180723_524270,968.336,20260624_180723_524270.png,0.06841,50,2
20260624_180723_731185,968.528,20260624_180723_731185.png,0.04423,50,2
20260624_180723_955203,968.736,20260624_180723_955203.png,0.00291,50,2
20260624_180726_995611,971.552,20260624_180726_995611.png,-0.00540,50,2
20260624_180727_204579,971.760,20260624_180727_204579.png,0.01504,50,2
20260624_180727_442429,971.968,20260624_180727_442429.png,0.00361,50,2
20260624_180727_667729,972.176,20260624_180727_667729.png,0.00761,50,2
20260624_180727_906956,972.384,20260624_180727_906956.png,-0.00736,50,2
20260624_180728_119285,972.592,20260624_180728_119285.png,-0.01039,50,2
20260624_180728_356118,972.800,20260624_180728_356118.png,0.00035,50,2
20260624_180728_580022,973.008,20260624_180728_580022.png,0.02466,50,2
20260624_180728_819398,973.216,20260624_180728_819398.png,0.03694,50,2
20260624_180728_932779,973.328,20260624_180728_932779.png,0.06526,50,2
20260624_180729_073039,973.456,20260624_180729_073039.png,0.04232,50,2
20260624_180729_186858,973.568,20260624_180729_186858.png,0.06340,50,2
20260624_180729_299677,973.680,20260624_180729_299677.png,0.06892,50,2
20260624_180729_426312,973.792,20260624_180729_426312.png,0.09257,50,2
20260624_180729_539160,973.904,20260624_180729_539160.png,0.10107,50,2
20260624_180729_652076,974.016,20260624_180729_652076.png,0.07649,50,2
20260624_180729_779341,974.128,20260624_180729_779341.png,0.10703,50,2
20260624_180729_892252,974.240,20260624_180729_892252.png,0.12474,50,2
20260624_180730_018658,974.352,20260624_180730_018658.png,0.10626,50,2
20260624_180730_131968,974.464,20260624_180730_131968.png,0.09606,50,2
20260624_180730_246143,974.576,20260624_180730_246143.png,0.11280,50,2
20260624_180730_388360,974.688,20260624_180730_388360.png,0.12337,50,2
20260624_180730_501872,974.800,20260624_180730_501872.png,0.11975,50,2
20260624_180730_626734,974.912,20260624_180730_626734.png,0.08623,50,2
20260624_180730_740347,975.024,20260624_180730_740347.png,0.09670,50,2
20260624_180730_853927,975.136,20260624_180730_853927.png,0.11379,50,2
20260624_180730_979805,975.248,20260624_180730_979805.png,0.12090,50,2
